heuristic,run,makespan,total_reward,deadline_ratio,completed_jobs,met_deadlines,total_tardiness,weighted_tardiness,machine_utilization,timeliness_score,steps,actions
Priority,7,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,8,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,9,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,10,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,11,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,12,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,13,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,14,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,15,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,16,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,17,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,18,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,19,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Priority,20,6668,-427.8860588364431,0.0,20,0,77011.0,516460.0,0.9834033,-1.3779044,123,"[5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 19, 19, 19, 19, 19, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 6, 6, 11, 11, 11, 11, 11, 11, 11, 11, 15, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 17, 17, 17, 17, 17, 2, 2, 2, 2, 2, 2, 2, 9, 9, 9, 9, 9, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 13, 13, 13, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 18, 18, 18, 18, 18, 18, 1, 1, 1, 1, 1]"
Critical Ratio,1,6832,-904.3919193528152,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,2,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,3,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,4,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,5,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,6,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,7,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,8,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,9,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,10,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,11,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,12,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,13,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,14,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,15,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,16,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,17,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
Critical Ratio,18,6832,-895.2443001487276,0.0,20,0,80291.0,538436.0,0.98609483,-1.4363892,123,"[16, 11, 11, 3, 13, 16, 3, 5, 11, 2, 13, 16, 7, 14, 5, 0, 16, 3, 18, 14, 2, 6, 16, 15, 13, 18, 11, 7, 15, 3, 19, 2, 15, 5, 10, 15, 6, 17, 15, 9, 4, 11, 19, 1, 5, 18, 2, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 5, 5, 5, 5, 18, 18, 18, 7, 7, 7, 19, 19, 19, 11, 11, 11, 4, 4, 4, 4, 4, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 6, 6, 6, 6, 13, 13, 13, 13, 17, 17, 17, 17, 16, 16, 16, 14, 14, 14, 14, 0, 0, 0, 0, 0, 12, 12, 12, 12, 12, 12]"
