episode,total_reward,steps,makespan,completed_jobs,fully_completed_jobs,met_deadlines,deadline_ratio,avg_machine_util,machine_util_std
1741,-964.2087094271409,123,6918,20,20,0,0.0,0.98882145,0.008760393
1742,-1271.7552301151488,123,6899,20,20,0,0.0,0.9922694,0.0066500963
1743,-806.24240323936,123,6832,20,20,0,0.0,0.9840457,0.01143249
1744,-945.3455391958,123,6875,20,20,0,0.0,0.9768242,0.020883856
1745,-1578.0149606224338,123,6727,20,20,0,0.0,0.97844505,0.02215736
1746,-940.2712538513766,123,6803,20,20,0,0.0,0.9872605,0.011167897
1747,-1116.6837170340946,123,6841,20,20,0,0.0,0.9813867,0.0157186
1748,-969.0320028037906,123,6874,20,20,0,0.0,0.9873921,0.011052529
1749,-1005.738860007499,123,6763,20,20,0,0.0,0.9875302,0.009803931
1750,-934.057657379872,123,6834,20,20,0,0.0,0.9789777,0.021628829
1751,-1692.582396679111,123,6894,20,20,0,0.0,0.9796441,0.022544013
1752,-885.6619520301382,123,6823,20,20,0,0.0,0.9796277,0.023817597
1753,-1211.5828242974171,123,6867,20,20,0,0.0,0.98995197,0.01002658
1754,-1361.6423274212032,123,6803,20,20,0,0.0,0.9791269,0.017225705
1755,-910.370582849356,123,6817,20,20,0,0.0,0.98445064,0.014903524
1756,-1441.5267013289845,123,6887,20,20,0,0.0,0.9924011,0.0072854874
1757,-869.0607426653633,123,6844,20,20,0,0.0,0.990113,0.008300069
1758,-911.8391107882236,123,6861,20,20,0,0.0,0.97221005,0.032261312
1759,-889.0622029773688,123,6871,20,20,0,0.0,0.98578566,0.012568349
1760,-1309.7398353511926,123,6826,20,20,0,0.0,0.99057525,0.008033281
1761,-826.1259298639376,123,6855,20,20,0,0.0,0.99431074,0.0051877666
1762,-1371.1483482770623,123,6806,20,20,0,0.0,0.9848663,0.010980108
1763,-905.5273988773642,123,6822,20,20,0,0.0,0.9882244,0.011113601
1764,-1007.2993688677154,123,6974,20,20,0,0.0,0.98962814,0.00800961
1765,-770.1211571123072,123,6788,20,20,0,0.0,0.981978,0.019119814
1766,-924.9126205154173,123,6938,20,20,0,0.0,0.9819833,0.020594828
1767,-1255.504421994677,123,6804,20,20,0,0.0,0.9768763,0.016823618
1768,-1022.2517009947427,123,6813,20,20,0,0.0,0.9866432,0.013586847
1769,-1355.1999295093528,123,6940,20,20,0,0.0,0.9814121,0.018569825
1770,-882.4439204111347,123,6866,20,20,0,0.0,0.9810661,0.022303233
1771,-957.1053322216945,123,6755,20,20,0,0.0,0.9797681,0.01912443
1772,-1213.8481376109862,123,6833,20,20,0,0.0,0.9863896,0.015576791
1773,-898.9416877220449,123,6883,20,20,0,0.0,0.9765606,0.021391146
1774,-1613.7756955840018,123,6930,20,20,0,0.0,0.9885522,0.011983762
1775,-894.7495905629677,123,6805,20,20,0,0.0,0.99387705,0.0051667932
1776,-960.9426560517074,123,6791,20,20,0,0.0,0.98237866,0.012678839
1777,-1183.415484826534,123,6780,20,20,0,0.0,0.9759587,0.01849528
1778,-994.8180308793053,123,6876,20,20,0,0.0,0.9905953,0.010098526
1779,-1330.7817883653859,123,6834,20,20,0,0.0,0.98824507,0.009442605
1780,-1337.5677849225137,123,6863,20,20,0,0.0,0.9866434,0.014501926
1781,-985.8166313393915,123,6819,20,20,0,0.0,0.9839175,0.016212225
1782,-1191.556592689811,123,6858,20,20,0,0.0,0.982405,0.020514319
1783,-843.9814633319185,123,6754,20,20,0,0.0,0.98706937,0.014397844
1784,-954.9162879435792,123,6759,20,20,0,0.0,0.9825418,0.013587883
1785,-935.3677997222986,123,6782,20,20,0,0.0,0.9850585,0.014459711
1786,-862.97794964574,123,6721,20,20,0,0.0,0.9832862,0.015654206
1787,-1410.5089550825764,123,6817,20,20,0,0.0,0.9930566,0.0062286183
1788,-877.8262964003845,123,6809,20,20,0,0.0,0.9888383,0.012608685
1789,-995.070120870116,123,6877,20,20,0,0.0,0.98744607,0.010985023
1790,-1346.6117801532012,123,6860,20,20,0,0.0,0.980758,0.019215452
1791,-860.4360212870957,123,6832,20,20,0,0.0,0.9817525,0.02141387
1792,-825.5456601699426,123,6821,20,20,0,0.0,0.9925231,0.0063578147
1793,-1003.8830385558073,123,6855,20,20,0,0.0,0.9932896,0.0065575135
1794,-1446.3960219063972,123,6767,20,20,0,0.0,0.99413824,0.005309421
1795,-855.4592621576985,123,6916,20,20,0,0.0,0.99127626,0.006584197
1796,-870.7575737096819,123,6808,20,20,0,0.0,0.98379356,0.016631378
1797,-895.0504082534635,123,6814,20,20,0,0.0,0.9799433,0.020196464
1798,-876.7218289043944,123,6905,20,20,0,0.0,0.99077964,0.008089639
1799,-1013.095076968237,123,6769,20,20,0,0.0,0.98488206,0.014280633
1800,-1262.1078678391648,123,6856,20,20,0,0.0,0.98283744,0.016632173
1801,-858.8118843215103,123,6825,20,20,0,0.0,0.9864225,0.010836104
1802,-937.1663224331603,123,6886,20,20,0,0.0,0.98659116,0.015321384
1803,-1007.5448360440663,123,6794,20,20,0,0.0,0.9871946,0.013786056
1804,-926.1751460845788,123,6846,20,20,0,0.0,0.99225825,0.0073800697
1805,-895.7706770364949,123,6858,20,20,0,0.0,0.98405755,0.014681447
1806,-812.3235511154453,123,6799,20,20,0,0.0,0.98494875,0.0142176
1807,-878.1448640781762,123,6821,20,20,0,0.0,0.9869032,0.011646553
1808,-1518.801868992608,123,6828,20,20,0,0.0,0.9840363,0.01887444
1809,-1239.7173938475046,123,6828,20,20,0,0.0,0.9844757,0.014175222
1810,-1312.3616556925874,123,6858,20,20,0,0.0,0.99207735,0.0062619443
1811,-1194.0743809530281,123,6812,20,20,0,0.0,0.98120964,0.018550273
1812,-1142.3420648213048,123,6994,20,20,0,0.0,0.9925174,0.0071740355
1813,-1089.5547289778167,123,6823,20,20,0,0.0,0.977185,0.018913772
1814,-1336.6110135759643,123,6813,20,20,0,0.0,0.9850286,0.012534442
1815,-1022.7175652153417,123,6852,20,20,0,0.0,0.98428684,0.012869658
1816,-1342.1964889980359,123,6858,20,20,0,0.0,0.98298824,0.013583701
1817,-841.6233384852933,123,6808,20,20,0,0.0,0.9851645,0.011149803
1818,-1133.002595799807,123,6826,20,20,0,0.0,0.9769997,0.021109024
1819,-1497.5989595776423,123,6911,20,20,0,0.0,0.9881831,0.010406336
1820,-809.1792183121935,123,6754,20,20,0,0.0,0.99007994,0.009459649
1821,-830.1107860786024,123,6831,20,20,0,0.0,0.98687357,0.0116932085
1822,-1070.9915388466195,123,6850,20,20,0,0.0,0.9925061,0.006599369
1823,-808.786804674582,123,6814,20,20,0,0.0,0.9907543,0.00932568
1824,-958.8134947496546,123,6905,20,20,0,0.0,0.97929037,0.017930329
1825,-736.2437018729895,123,6787,20,20,0,0.0,0.9833996,0.015488912
1826,-754.6185821004674,123,6763,20,20,0,0.0,0.9910296,0.008924485
1827,-806.4356802924219,123,6870,20,20,0,0.0,0.99063563,0.009098281
1828,-915.2715540103015,123,6781,20,20,0,0.0,0.98053384,0.015274924
1829,-996.4547173494783,123,6891,20,20,0,0.0,0.98456925,0.019216271
1830,-1348.015229045654,123,6728,20,20,0,0.0,0.9887535,0.012040958
1831,-868.0469547905276,123,6891,20,20,0,0.0,0.97881293,0.02041148
1832,-911.2022552438577,123,6832,20,20,0,0.0,0.98955894,0.00831466
1833,-954.4158662502934,123,6829,20,20,0,0.0,0.9893591,0.008495997
1834,-1494.9084855475567,123,6737,20,20,0,0.0,0.98293006,0.012696666
1835,-1370.5777478029922,123,6845,20,20,0,0.0,0.98879963,0.012037789
1836,-796.3373807559035,123,6788,20,20,0,0.0,0.98639756,0.01611567
1837,-1239.7311560484097,123,6806,20,20,0,0.0,0.9826624,0.01349404
1838,-1061.2951762225366,123,6796,20,20,0,0.0,0.99303514,0.006398508
1839,-1517.1636772124807,123,6890,20,20,0,0.0,0.9874214,0.013261049
1840,-968.0065146874362,123,6846,20,20,0,0.0,0.9907002,0.008758019
1841,-1235.202639318441,123,6836,20,20,0,0.0,0.9774722,0.020878557
1842,-1382.8419152678941,123,6864,20,20,0,0.0,0.9882479,0.0128140645
1843,-931.4055007043829,123,6756,20,20,0,0.0,0.98806,0.013018912
1844,-968.4648802630204,123,6776,20,20,0,0.0,0.9884396,0.011789362
1845,-908.8785973739757,123,6875,20,20,0,0.0,0.98923635,0.011626066
1846,-1382.9889717464519,123,6787,20,20,0,0.0,0.98281026,0.016198216
1847,-1383.6019499822044,123,6838,20,20,0,0.0,0.9895681,0.007830265
1848,-1213.5984321885774,123,6783,20,20,0,0.0,0.98884463,0.011943337
1849,-996.0234079152136,123,6911,20,20,0,0.0,0.97810256,0.023355689
1850,-1104.692985079265,123,6829,20,20,0,0.0,0.98477083,0.016905805
1851,-1096.6433484922363,123,6854,20,20,0,0.0,0.98575044,0.013193726
1852,-964.3210929032239,123,6814,20,20,0,0.0,0.9932981,0.0059121177
1853,-983.9196566277608,123,6792,20,20,0,0.0,0.98179233,0.021046925
1854,-874.351149781237,123,6891,20,20,0,0.0,0.9851981,0.011053673
1855,-911.0324845928116,123,6846,20,20,0,0.0,0.98889863,0.009930662
1856,-881.7097810499082,123,6760,20,20,0,0.0,0.9807199,0.0225294
1857,-846.7260098442197,123,6755,20,20,0,0.0,0.9811498,0.017514624
1858,-923.7621810150873,123,6850,20,20,0,0.0,0.9843796,0.012151613
1859,-1743.7514835642232,123,6788,20,20,0,0.0,0.98855823,0.008423702
1860,-941.2499461993721,123,6741,20,20,0,0.0,0.98867625,0.012154918
1861,-886.25878902945,123,6838,20,20,0,0.0,0.991323,0.00792438
1862,-869.3495564794039,123,6731,20,20,0,0.0,0.9838558,0.018883059
1863,-1379.5962552161016,123,6837,20,20,0,0.0,0.9705036,0.021711508
1864,-784.0597705869462,123,6769,20,20,0,0.0,0.9837002,0.017620988
1865,-769.7891307994511,123,6810,20,20,0,0.0,0.9841899,0.013197531
1866,-1087.3152095350304,123,6833,20,20,0,0.0,0.9828772,0.020313462
1867,-979.2155172216785,123,6838,20,20,0,0.0,0.9925417,0.006918321
1868,-1019.39983898868,123,6841,20,20,0,0.0,0.98085076,0.019069288
1869,-936.1793127276363,123,6863,20,20,0,0.0,0.9813493,0.01934839
1870,-1530.298670453131,123,6860,20,20,0,0.0,0.9740525,0.027313866
1871,-824.967287436296,123,6778,20,20,0,0.0,0.9903118,0.00991485
1872,-962.8870952087582,123,6836,20,20,0,0.0,0.98259217,0.020715645
1873,-878.9023747725521,123,6810,20,20,0,0.0,0.98311305,0.015204199
1874,-1053.275979704581,123,6894,20,20,0,0.0,0.9859781,0.010282336
1875,-885.8413894195281,123,6789,20,20,0,0.0,0.985123,0.01328781
1876,-1064.4892503860774,123,6792,20,20,0,0.0,0.98993915,0.010434681
1877,-880.8319871755713,123,6879,20,20,0,0.0,0.99215,0.006185773
1878,-977.8171706168894,123,6831,20,20,0,0.0,0.9858,0.013742609
1879,-909.8676656441556,123,6836,20,20,0,0.0,0.9899064,0.009192276
1880,-1639.710169037986,123,6904,20,20,0,0.0,0.97779065,0.018457301
1881,-981.8338681450551,123,6866,20,20,0,0.0,0.9835421,0.01537551
1882,-1510.3113031228609,123,6798,20,20,0,0.0,0.9703344,0.0349262
1883,-1263.9679005158061,123,6833,20,20,0,0.0,0.9847798,0.016170476
1884,-1410.077666521851,123,6844,20,20,0,0.0,0.98227155,0.021170584
1885,-954.9887738766831,123,6801,20,20,0,0.0,0.97171986,0.026631296
1886,-947.4943609590747,123,6869,20,20,0,0.0,0.972388,0.021795895
1887,-1529.5433549348056,123,6854,20,20,0,0.0,0.97203577,0.033164475
1888,-1404.4780566476784,123,6819,20,20,0,0.0,0.97218555,0.03606818
1889,-844.8507332169768,123,6705,20,20,0,0.0,0.97837436,0.01892052
1890,-1109.2117106830794,123,6768,20,20,0,0.0,0.98162925,0.014726236
1891,-792.2292819698644,123,6827,20,20,0,0.0,0.9875494,0.012356871
1892,-1359.0695936900086,123,6841,20,20,0,0.0,0.9874287,0.011340461
1893,-1081.0185523673103,123,6904,20,20,0,0.0,0.9886056,0.011637083
1894,-1029.3942969179143,123,6907,20,20,0,0.0,0.9935814,0.005870721
1895,-1151.9788287000295,123,6889,20,20,0,0.0,0.98233896,0.014642286
1896,-966.5729575109068,123,6837,20,20,0,0.0,0.9775243,0.025454903
1897,-1580.750304790871,123,6880,20,20,0,0.0,0.9661822,0.03445336
1898,-1006.7513720442583,123,6846,20,20,0,0.0,0.9851008,0.01077627
1899,-954.4060020371679,123,6898,20,20,0,0.0,0.97951096,0.018124213
1900,-789.3282675730688,123,6836,20,20,0,0.0,0.9888336,0.009864043
1901,-966.9009008138164,123,6824,20,20,0,0.0,0.9830012,0.013480234
1902,-892.5657237823171,123,6864,20,20,0,0.0,0.98926765,0.011577254
1903,-973.7124237659482,123,6793,20,20,0,0.0,0.9904804,0.0077527775
1904,-1041.782224158503,123,6849,20,20,0,0.0,0.9814572,0.015140179
1905,-801.1126568098152,123,6837,20,20,0,0.0,0.9862513,0.010102385
1906,-1116.8618912353377,123,6900,20,20,0,0.0,0.9916908,0.0081720995
1907,-862.5956297554193,123,6816,20,20,0,0.0,0.9857688,0.016437588
1908,-725.7526340838696,123,6839,20,20,0,0.0,0.9767997,0.02536132
1909,-788.8863448571398,123,6766,20,20,0,0.0,0.9888659,0.009363391
1910,-996.1883093212573,123,6756,20,20,0,0.0,0.98164594,0.016402915
1911,-924.0904626994342,123,6845,20,20,0,0.0,0.9762844,0.021779086
1912,-1091.2555242214592,123,6839,20,20,0,0.0,0.9792855,0.023367286
1913,-943.8318280138456,123,6851,20,20,0,0.0,0.9931397,0.0051907995
1914,-1718.0382871528898,123,6775,20,20,0,0.0,0.97544897,0.02608061
1915,-1062.2392081910882,123,6770,20,20,0,0.0,0.9804037,0.017751645
1916,-1038.1521232688178,123,6816,20,20,0,0.0,0.98684466,0.011718954
1917,-1058.0277538534922,123,6823,20,20,0,0.0,0.98207045,0.019021733
1918,-998.2206138552159,123,6840,20,20,0,0.0,0.97314817,0.020720495
1919,-995.050341047807,123,6815,20,20,0,0.0,0.9902177,0.01006275
1920,-946.4567390455726,123,6848,20,20,0,0.0,0.9853972,0.014302305
1921,-1140.1397469124802,123,6817,20,20,0,0.0,0.9868466,0.01171721
1922,-1057.7153692856125,123,6893,20,20,0,0.0,0.98752356,0.0108970385
1923,-1474.0581119460546,123,6828,20,20,0,0.0,0.9933119,0.006046022
1924,-1151.660072068241,123,6853,20,20,0,0.0,0.98107886,0.017718641
1925,-884.9113760277247,123,6786,20,20,0,0.0,0.9893899,0.009467946
1926,-848.2932195515947,123,6835,20,20,0,0.0,0.985028,0.010983866
1927,-898.0765263661832,123,6854,20,20,0,0.0,0.98575044,0.010490179
1928,-809.8749383868394,123,6840,20,20,0,0.0,0.97714424,0.024974005
1929,-1049.9280732943557,123,6877,20,20,0,0.0,0.9928748,0.007047105
1930,-891.4630991920706,123,6855,20,20,0,0.0,0.97894484,0.019103762
1931,-1156.4511574396315,123,6881,20,20,0,0.0,0.9922492,0.006735783
1932,-911.046436676586,123,6825,20,20,0,0.0,0.9817338,0.021916175
1933,-947.6847103848836,123,6826,20,20,0,0.0,0.98867077,0.008878453
1934,-873.8964808777073,123,6763,20,20,0,0.0,0.9839322,0.01597349
1935,-897.9360985358481,123,6834,20,20,0,0.0,0.9883914,0.011890284
1936,-1027.0284038835437,123,6759,20,20,0,0.0,0.9927011,0.0056484607
1937,-1170.8287329302616,123,6828,20,20,0,0.0,0.9903339,0.007664354
1938,-1132.0295494928232,123,6779,20,20,0,0.0,0.9851502,0.014749644
1939,-1213.6848099128633,123,6813,20,20,0,0.0,0.9872303,0.011214865
1940,-1022.4097747854065,123,6809,20,20,0,0.0,0.97611004,0.017627534
1941,-1244.5481950294893,123,6770,20,20,0,0.0,0.9753816,0.018806027
1942,-972.3223121460825,123,6865,20,20,0,0.0,0.9865987,0.009741881
1943,-766.3311684119274,123,6893,20,20,0,0.0,0.9801248,0.016408626
1944,-953.6663618887227,123,6893,20,20,0,0.0,0.9784806,0.02281393
1945,-804.44274947935,123,6831,20,20,0,0.0,0.969697,0.03092037
1946,-875.9169390066222,123,6751,20,20,0,0.0,0.9771886,0.01641106
1947,-717.303764838992,123,6792,20,20,0,0.0,0.98905575,0.008415299
1948,-838.982581007699,123,6844,20,20,0,0.0,0.9855348,0.010778781
1949,-972.8812987079028,123,6829,20,20,0,0.0,0.98179334,0.01853281
1950,-1525.8074035629868,123,6808,20,20,0,0.0,0.984528,0.014791241
1951,-1462.0498805665375,123,6807,20,20,0,0.0,0.9785025,0.024908043
1952,-987.5641607236288,123,6864,20,20,0,0.0,0.9816919,0.015109582
1953,-804.5057760125517,123,6759,20,20,0,0.0,0.9906791,0.0069991807
1954,-1167.8697280528338,123,6865,20,20,0,0.0,0.9926196,0.00682649
1955,-1004.8392458096371,123,6894,20,20,0,0.0,0.9846243,0.0112682255
1956,-999.5976412242859,123,6907,20,20,0,0.0,0.9847015,0.011198658
1957,-962.1797292304659,123,6800,20,20,0,0.0,0.98088235,0.015374979
1958,-954.8756178543189,123,6910,20,20,0,0.0,0.9871684,0.009657741
1959,-1083.4311647238615,123,6864,20,20,0,0.0,0.9931041,0.0061859614
1960,-1005.1553802610958,123,6799,20,20,0,0.0,0.9907339,0.008088967
1961,-1094.8548027076179,123,6920,20,20,0,0.0,0.96763,0.034080356
1962,-932.066665420812,123,6832,20,20,0,0.0,0.98741215,0.009687741
1963,-896.0286374959892,123,6774,20,20,0,0.0,0.9935046,0.0059976885
1964,-1000.0449533866841,123,6859,20,20,0,0.0,0.98012346,0.01430778
1965,-1582.4176028531529,123,6867,20,20,0,0.0,0.99111694,0.00798767
1966,-1821.0261896162697,123,6871,20,20,0,0.0,0.99345076,0.0063450136
1967,-1436.2593964553278,123,6805,20,20,0,0.0,0.98138624,0.015743779
1968,-988.3391020067861,123,6901,20,20,0,0.0,0.99009806,0.009599132
1969,-1254.7798899072898,123,6826,20,20,0,0.0,0.9876941,0.013565177
1970,-1022.5502458977517,123,6858,20,20,0,0.0,0.9902304,0.010779137
1971,-1363.853346447212,123,6809,20,20,0,0.0,0.986978,0.014554829
1972,-1203.515176647366,123,6853,20,20,0,0.0,0.993774,0.0053154095
1973,-1564.926210064431,123,6834,20,20,0,0.0,0.9777095,0.016100567
1974,-918.9706381354171,123,6830,20,20,0,0.0,0.9942411,0.0050511933
1975,-1110.6282266300911,123,6774,20,20,0,0.0,0.97421515,0.020039944
1976,-1227.9869930690616,123,6924,20,20,0,0.0,0.9935009,0.0060601146
1977,-928.5869778027428,123,6826,20,20,0,0.0,0.9881824,0.012436186
1978,-942.6022176609741,123,6809,20,20,0,0.0,0.9900622,0.010273745
1979,-900.4453754757831,123,6871,20,20,0,0.0,0.9717654,0.02034637
1980,-1038.0086510043539,123,6758,20,20,0,0.0,0.9916149,0.008551194
1981,-948.4029460598032,123,6794,20,20,0,0.0,0.9755667,0.019112248
1982,-1060.437064292694,123,6795,20,20,0,0.0,0.9880795,0.010112851
1983,-1543.478671810049,123,6878,20,20,0,0.0,0.9698071,0.028853543
1984,-797.2345595625377,123,6757,20,20,0,0.0,0.98589116,0.0129246805
1985,-1198.422701463519,123,6857,20,20,0,0.0,0.9846872,0.011183542
1986,-917.0322354307024,123,6870,20,20,0,0.0,0.98884034,0.0119940005
1987,-944.1554651435732,123,6847,20,20,0,0.0,0.9746848,0.01950669
1988,-1096.5548344109604,123,6835,20,20,0,0.0,0.9812241,0.020295355
1989,-1172.6804009010602,123,6867,20,20,0,0.0,0.9907286,0.0087312395
1990,-1031.2504159751825,123,6865,20,20,0,0.0,0.9917456,0.0063964375
1991,-981.0402192292316,123,6930,20,20,0,0.0,0.9871092,0.011463354
1992,-1246.25024547363,123,6778,20,20,0,0.0,0.99429524,0.005181767
1993,-981.6507084904795,123,6829,20,20,0,0.0,0.9859911,0.012195625
1994,-1248.3019010890562,123,6864,20,20,0,0.0,0.9644522,0.03857616
1995,-1006.4811530894714,123,6808,20,20,0,0.0,0.9824716,0.015244265
1996,-986.2924904857396,123,6839,20,20,0,0.0,0.9896671,0.009984689
1997,-1242.6413083036437,123,6841,20,20,0,0.0,0.97890174,0.021740772
1998,-1239.4006677444745,123,6884,20,20,0,0.0,0.9810672,0.019583002
1999,-1146.7215935696045,123,6815,20,20,0,0.0,0.99427736,0.005218207
2000,-1211.5951605576156,123,6907,20,20,0,0.0,0.98585975,0.010409678
2001,-785.3919856110587,123,6731,20,20,0,0.0,0.9875699,0.010713494
2002,-1003.1073256899995,123,6921,20,20,0,0.0,0.973944,0.02021464
2003,-1294.552353986092,123,6878,20,20,0,0.0,0.9885141,0.009955485
2004,-1301.5440930092834,123,6786,20,20,0,0.0,0.9832007,0.019833213
2005,-1084.2262703408421,123,6830,20,20,0,0.0,0.9807711,0.019166602
2006,-1485.3733235540838,123,6798,20,20,0,0.0,0.9766108,0.02567426
2007,-1482.1921803255761,123,6950,20,20,0,0.0,0.98997605,0.0074490556
2008,-1148.553256923761,123,6849,20,20,0,0.0,0.98744345,0.010967031
2009,-1528.5031638220198,123,6850,20,20,0,0.0,0.98335767,0.013085047
2010,-999.2555469586714,123,6860,20,20,0,0.0,0.99115646,0.0070859324
2011,-893.3419639545825,123,6779,20,20,0,0.0,0.9850519,0.01488376
2012,-1036.094949320267,123,6781,20,20,0,0.0,0.98407316,0.018605892
